id_venta,fecha,producto,categoria,precio_unitario,cantidad,total,region,cliente_id
205,2025-03-27 04:26:47,Teléfono,Electrónica,298.57,5,1492.85,Centro,a29ccdf2-939d-431f-8771-4a10f056cf08
206,2025-03-23 04:22:48,Teléfono,Electrónica,1184.52,2,2369.04,Este,8f94e1d2-1e84-4818-a8a9-b0c35bcc7c11
207,2025-03-09 12:38:50,Bocina,Audio,209.33,4,837.32,Norte,abb639ba-c9ae-4077-8249-9f632354426b
208,2025-06-16 11:30:49,Cargador,Accesorios,720.26,2,1440.52,Centro,55172744-1d47-4ff1-8a3d-f3779ea9de29
209,2024-11-18 14:25:24,Monitor,Electrónica,165.61,4,662.44,Centro,d2d31619-83c6-4f2f-abf3-9b5204103848
210,2025-05-25 22:48:41,Laptop,Electrónica,1105.19,4,4420.76,Sur,ee1e681c-9c4c-41ee-9302-4fb9a35c24b5
211,2024-12-24 19:29:29,Bocina,Audio,270.55,1,270.55,Centro,f9789b2c-c479-4492-b9b7-a4739d57fc2e
212,2024-07-13 15:12:50,Monitor,Electrónica,351.63,1,351.63,Este,2027bb2f-f92a-44b1-afad-d285f15c0ed3
213,2024-08-09 01:56:58,Teclado,Accesorios,61.85,4,247.4,Norte,c4a5caa1-c2d8-415f-9fc4-ff14197f0284
214,2025-03-14 13:48:32,Bocina,Audio,1336.78,4,5347.12,Oeste,7bd96f38-175b-437e-905a-1b81b7353f57
215,2025-06-20 05:12:22,Monitor,Electrónica,1142.23,5,5711.15,Sur,edbcf13e-4a0b-4284-b7bb-d0412d606e8f
216,2024-09-19 21:47:35,Monitor,Electrónica,36.46,3,109.38,Sur,2593fbdc-3aea-4170-96a8-7a7d0a4903a3
217,2024-11-27 14:40:47,Tablet,Electrónica,554.59,1,554.59,Oeste,629349b6-639a-4f08-b8b4-792fb58956b1
218,2024-08-24 00:18:02,Monitor,Electrónica,1081.94,3,3245.82,Oeste,da464e6c-5812-4953-8656-981ff2cc1c32
219,2024-07-22 01:38:10,Teléfono,Electrónica,564.29,4,2257.16,Norte,b702e06a-a1cf-4659-be45-4a60f5640ee1
220,2024-12-03 21:23:10,Cargador,Accesorios,920.6,2,1841.2,Norte,82bf1dc4-68b7-4360-9007-98d6ca1528f4
221,2024-08-27 14:10:48,Bocina,Audio,487.41,3,1462.23,Sur,98460dd7-2095-48fc-b66d-af7df6a4cb50
222,2025-03-31 22:20:04,Audífonos,Accesorios,994.56,4,3978.24,Sur,dfd63819-9058-4f39-96da-98eba89f2eb3
223,2025-01-30 04:34:17,Webcam,Accesorios,126.92,3,380.76,Este,7b3a1e7c-d8d0-4f75-a8f5-1f16697a6f43
224,2024-10-03 23:21:23,Monitor,Electrónica,1424.9,3,4274.7,Oeste,b4357764-5caf-4f08-8c77-7f6e8da07ffa
225,2024-09-24 21:10:18,Monitor,Electrónica,1001.21,1,1001.21,Centro,fa303ceb-069d-4e1b-a7fb-f513334d0cec
226,2025-01-18 01:55:03,Laptop,Electrónica,659.63,1,659.63,Norte,8141f83e-8b93-4606-8e5e-95c0cc75a49f
227,2025-04-13 05:17:32,Audífonos,Accesorios,229.99,5,1149.95,Centro,fc6037b6-9deb-4c04-9768-577386f411f4
228,2025-05-27 14:54:29,Monitor,Electrónica,593.95,3,1781.85,Sur,82e3d1c1-03a4-48cd-abfa-d85e7a8a7b0f
229,2025-01-24 12:51:31,Audífonos,Accesorios,1327.8,3,3983.4,Este,4bc4dd56-e1b4-4dd0-b685-b03b32e9e532
230,2025-05-09 18:45:15,Monitor,Electrónica,760.01,2,1520.02,Sur,8083ba41-d6ca-4d9d-9df2-aa2078befb34
231,2025-01-29 19:40:06,Webcam,Accesorios,916.56,2,1833.12,Centro,e5ca257e-ff42-4c55-9115-dfc7a28e9841
232,2025-05-16 13:19:52,Audífonos,Accesorios,894.16,2,1788.32,Oeste,cdff6c1c-d6be-4d30-a4ff-c638be1c93f8
233,2025-04-17 17:43:25,Audífonos,Accesorios,885.93,5,4429.65,Centro,f140e29f-c609-4878-8791-efffaa9f8b30
234,2024-07-30 10:55:51,Bocina,Audio,213.94,2,427.88,Sur,c6ae5843-8c62-4a1b-94f3-07b821145ca3
235,2025-06-01 10:05:58,Tablet,Electrónica,823.46,5,4117.3,Sur,504dc803-beec-4a44-be6a-f5c79cd6a9f7
236,2024-08-07 13:52:16,Monitor,Electrónica,25.31,1,25.31,Norte,23e1bbb3-9790-4bfa-82d6-cd5426de4577
237,2025-04-05 21:22:12,Audífonos,Accesorios,829.27,4,3317.08,Oeste,a01a6f8e-cf93-408a-84ef-678f2a18d817
238,2024-08-04 06:04:59,Laptop,Electrónica,1107.64,4,4430.56,Centro,f598b3ae-3d65-468b-9f93-5eba1b8a6d14
239,2024-10-16 23:57:00,Webcam,Accesorios,981.36,1,981.36,Este,f86b6961-2d4b-4bbf-9e5f-34adb2272649
240,2024-11-10 15:18:47,Cargador,Accesorios,882.62,1,882.62,Este,6743cba8-791c-4895-b5cc-e1f5db1a0fb4
241,2025-01-14 23:56:13,Tablet,Electrónica,1029.12,3,3087.36,Oeste,b0732afd-df7f-4db4-ac48-7924b653942d
242,2024-11-05 16:48:28,Laptop,Electrónica,1461.04,3,4383.12,Oeste,50743ce3-111e-4b44-ac98-aa794243a270
243,2025-01-31 07:42:55,Teclado,Accesorios,1368.73,1,1368.73,Este,85d8a8ec-b58e-47b3-880c-fdc7fcd43e81
244,2024-08-07 06:12:44,Bocina,Audio,1466.68,4,5866.72,Centro,552d3824-4ebd-42fb-af0a-5c7ee93e2825
245,2024-09-07 11:49:34,Webcam,Accesorios,695.72,4,2782.88,Sur,482c798d-5631-4d7f-b31d-5d15025a3c45
246,2025-03-08 12:28:56,Monitor,Electrónica,1325.34,5,6626.7,Norte,87682791-24b8-4732-84b1-1a7897fdc63b
247,2024-08-12 14:23:34,Tablet,Electrónica,1020.16,4,4080.64,Centro,0c943323-3147-42ff-a586-c4ff9ef5bc28
248,2025-05-27 07:43:21,Teclado,Accesorios,1127.59,2,2255.18,Sur,2fd865d1-0242-4613-8b58-fc0d8b01562b
249,2025-02-21 17:33:01,Webcam,Accesorios,886.93,5,4434.65,Norte,d82b332d-bb84-4b32-82aa-d964894e67da
250,2024-09-12 11:02:58,Monitor,Electrónica,610.07,4,2440.28,Oeste,1d018717-44d2-4bfd-abb9-c80cebf28de8
251,2024-12-12 22:21:16,Teclado,Accesorios,246.77,5,1233.85,Oeste,d740fa58-e79f-4210-9581-d9827c4e0b76
252,2024-12-31 13:16:11,Laptop,Electrónica,17.32,5,86.6,Oeste,bb9b869c-8fc5-4be2-9392-4ae03eb4d8d7
253,2024-11-08 05:14:11,Cargador,Accesorios,728.37,3,2185.11,Centro,d9bb89d4-ac3b-43cc-83ad-f90805ced076
254,2024-08-13 12:02:39,Audífonos,Accesorios,512.21,1,512.21,Sur,6952364b-f987-4deb-9f59-e43e26341ffa
255,2024-10-31 01:34:55,Mouse,Accesorios,726.81,5,3634.05,Este,5fdb3de2-9bb4-459c-a9c4-ba71531bb5d6
256,2024-10-11 04:32:50,Teclado,Accesorios,611.35,5,3056.75,Sur,a35b47d0-0629-4d55-8b2a-0ca1fb7843a0
257,2024-09-20 02:01:12,Laptop,Electrónica,1379.77,3,4139.31,Este,a020d0e1-2ad0-43f5-80ee-52b30c796a10
258,2025-01-14 05:30:25,Audífonos,Accesorios,896.95,4,3587.8,Este,e0ae0430-1d53-4f66-9d26-ed788c7c579e
259,2024-12-06 18:51:05,Cargador,Accesorios,230.98,2,461.96,Sur,a571cee0-e195-4bab-84e6-34d2c8dce4a8
260,2025-03-19 08:25:11,Webcam,Accesorios,1231.17,1,1231.17,Sur,ef9918b9-58f4-4b9f-b3e2-ffe6f505faa3
261,2025-06-12 18:00:43,Audífonos,Accesorios,1276.45,5,6382.25,Centro,15f24966-b1bf-43bd-bdea-26b0968c76b5
262,2025-03-05 12:14:06,Laptop,Electrónica,495.79,4,1983.16,Oeste,ca46e31c-7ad2-44d6-9d5e-659480ffc3c1
263,2024-08-30 05:17:11,Webcam,Accesorios,130.81,3,392.43,Oeste,78efdd32-fef2-4baf-ae06-176c3483b168
264,2024-07-25 15:59:40,Bocina,Audio,1488.0,2,2976.0,Norte,d8b1f85f-d207-4b99-a621-8f55a01208b7
265,2025-03-04 10:24:07,Tablet,Electrónica,466.26,5,2331.3,Norte,8c741e6b-9ac0-4adf-9ac5-ddf0decb2505
266,2024-12-25 06:08:35,Cargador,Accesorios,1089.4,2,2178.8,Este,878dd890-9a4a-4d62-a9ee-371de4a4bd37
267,2025-01-09 20:47:58,Teclado,Accesorios,651.99,1,651.99,Sur,af47a6a2-0682-44b4-93c5-2ff93087492e
268,2025-04-09 19:37:43,Audífonos,Accesorios,961.09,4,3844.36,Norte,2eb1b216-6a0f-4b9f-ae71-bcd53f8bb888
269,2024-12-31 02:46:57,Webcam,Accesorios,1318.64,5,6593.2,Sur,3a5cc0e1-97c2-434c-ba1e-2d7dddce8fc0
270,2025-04-03 01:12:27,Audífonos,Accesorios,136.71,5,683.55,Norte,f4ec2d7e-599f-403e-bc40-0b1ce6d5635c
271,2025-04-04 08:14:13,Teclado,Accesorios,250.73,2,501.46,Norte,df765ed5-99ac-47a4-936e-0e85c7b33eee
272,2024-06-26 01:25:02,Mouse,Accesorios,122.98,1,122.98,Oeste,301e5779-86b4-4c6d-89c1-7f8eeaf05e5c
273,2025-05-12 01:07:05,Teléfono,Electrónica,867.65,2,1735.3,Este,462dc688-a95e-40a6-88b9-1a84acf64ca1
274,2024-08-19 22:31:15,Cargador,Accesorios,846.68,3,2540.04,Oeste,c2ce758c-2003-4da2-9f28-bdd049e04b18
275,2025-05-11 15:32:25,Bocina,Audio,791.95,3,2375.85,Centro,3898ecd1-4967-4581-8402-e1e65255805d
276,2024-12-13 10:51:12,Tablet,Electrónica,965.59,5,4827.95,Sur,d0a8ab16-1e39-4c69-864b-889c552bb4df
277,2025-02-22 09:25:54,Mouse,Accesorios,429.01,4,1716.04,Norte,79e7f182-d8d9-4767-a032-a9970239872c
278,2025-03-27 03:18:57,Audífonos,Accesorios,1199.31,4,4797.24,Oeste,9efa85f8-1c6d-4862-84aa-f559b633d224
279,2024-10-09 19:21:10,Webcam,Accesorios,943.62,5,4718.1,Norte,a675d4e4-8892-4f97-a0de-56bf2b8581e5
280,2025-06-07 16:23:36,Mouse,Accesorios,664.83,2,1329.66,Oeste,41d812ba-60fc-482e-9c35-a9471a4011f2
281,2024-07-29 15:15:04,Laptop,Electrónica,209.93,3,629.79,Este,c4adacf3-4608-432a-9b1a-4401a63a3956
282,2025-01-04 22:32:34,Teclado,Accesorios,211.0,3,633.0,Oeste,b46ce14b-9014-4596-a0f7-3e22df99926f
283,2024-07-08 14:23:49,Bocina,Audio,1388.7,1,1388.7,Este,4cb4c46f-f366-4569-893a-f7525cd06fa1
284,2025-04-30 04:49:30,Teclado,Accesorios,386.3,5,1931.5,Sur,ad7393cd-ee40-4acd-8da3-7ff791cd3370
285,2025-04-21 19:02:18,Audífonos,Accesorios,164.38,5,821.9,Norte,9e39490a-ea70-4d01-82b8-dd7b932024dc
286,2024-08-30 18:05:53,Mouse,Accesorios,578.68,3,1736.04,Sur,da385da8-971e-4f11-b058-a5ad131d69ac
287,2025-03-03 02:30:18,Mouse,Accesorios,860.72,4,3442.88,Norte,504b3f09-210a-41f6-ad65-ef5d5c84c563
288,2024-11-24 23:25:26,Bocina,Audio,181.12,4,724.48,Este,bda81c16-e5d3-4435-b84a-301cd18c5e5b
289,2025-02-04 14:52:19,Audífonos,Accesorios,356.75,3,1070.25,Norte,9a868672-55e8-44c8-b77c-1b53560b3b23
290,2025-05-20 12:45:48,Mouse,Accesorios,817.42,4,3269.68,Sur,3cb91a6d-2b7b-44ac-8fec-fab0a9294a6f
291,2025-01-30 02:01:11,Monitor,Electrónica,436.3,1,436.3,Centro,b8e56e9f-3d75-4fed-851c-897d6d594033
292,2025-06-14 02:54:19,Laptop,Electrónica,324.21,5,1621.05,Este,722ffaa0-f967-4709-8a46-fe6d51f6689c
293,2025-06-23 11:15:43,Webcam,Accesorios,1288.98,3,3866.94,Centro,686ff016-a91a-4083-8fd3-5fa81c3f2868
294,2025-05-18 13:14:09,Cargador,Accesorios,97.99,3,293.97,Norte,28aa3168-e136-41ff-b9e5-71cdddd2db00
295,2025-05-23 12:55:23,Teléfono,Electrónica,538.33,5,2691.65,Centro,6f18d02a-8c32-45d3-9c48-a4ea68ea17e3
296,2025-04-03 09:26:39,Monitor,Electrónica,296.07,5,1480.35,Norte,ed8873f0-d59d-4367-885a-43050cb7040f
297,2025-03-10 06:57:31,Tablet,Electrónica,858.44,2,1716.88,Sur,6826234c-66d6-4a09-b967-a87e5d02303d
298,2025-02-13 10:33:22,Teléfono,Electrónica,1135.9,1,1135.9,Oeste,dc7cbb23-d907-4431-adcf-9dee7523cff5
299,2025-05-08 00:48:34,Bocina,Audio,1024.44,3,3073.32,Oeste,cb5a08f9-5b84-406d-ae21-ae2f984d1e96
300,2025-03-12 07:36:00,Monitor,Electrónica,1375.27,2,2750.54,Este,6e56b056-eebe-4c02-909f-b14c4e07e823
301,2025-01-14 15:02:11,Mouse,Accesorios,732.82,3,2198.46,Este,d47b364e-a2e1-41fd-a7b2-8907bd7904d3
302,2024-06-28 15:59:07,Bocina,Audio,840.69,5,4203.45,Oeste,a59b0e4e-6cbe-4b29-add9-3aaea8980879
303,2025-02-27 01:59:11,Bocina,Audio,471.75,3,1415.25,Norte,20d7dd32-b717-47ed-ac31-bb2af52be3a5
304,2024-11-01 07:59:06,Laptop,Electrónica,665.06,3,1995.18,Este,222a8b01-2a1c-4981-a121-7c0d9c03b091
305,2025-05-03 12:44:56,Cargador,Accesorios,552.28,5,2761.4,Oeste,8a269640-3141-4a6e-9dcb-c80872fae42d
306,2025-03-15 07:46:18,Tablet,Electrónica,414.81,2,829.62,Norte,dce2b548-2323-459a-a6e7-9a9cb67fb5b3
307,2024-08-11 00:29:16,Monitor,Electrónica,594.42,3,1783.26,Centro,aa962681-d28d-43f0-b9a5-a064811cb748
308,2024-11-04 14:26:59,Mouse,Accesorios,84.8,3,254.4,Sur,e75524cf-959a-4b9e-b413-b46900ff2d09
309,2025-04-04 13:26:03,Tablet,Electrónica,624.39,5,3121.95,Oeste,ce0b6686-1681-4afe-9b32-c04b09ade521
310,2024-07-19 08:54:05,Bocina,Audio,1374.72,5,6873.6,Centro,7f6093d1-09d8-4d42-b0ce-517f90ea0819
311,2025-01-10 04:58:46,Tablet,Electrónica,1306.83,3,3920.49,Este,869670ed-1a99-41ef-a605-c9a21d21eac5
312,2024-07-27 06:54:01,Mouse,Accesorios,544.93,3,1634.79,Norte,453ea002-d667-44b6-a4a9-a30ab80dd131
313,2024-10-29 17:30:45,Mouse,Accesorios,175.31,4,701.24,Sur,f8b6ae6a-e41f-4cc8-a028-4a0011f9ef8b
314,2024-07-30 17:45:39,Webcam,Accesorios,287.56,5,1437.8,Sur,403115be-2b48-48ff-8100-7ea92deb9b05
315,2025-01-14 08:47:49,Tablet,Electrónica,1022.59,5,5112.95,Sur,ea02dc5a-75d6-4732-88e9-cd245fd77bdb
316,2025-04-05 23:58:36,Laptop,Electrónica,1374.46,3,4123.38,Sur,bc0f789c-6d6b-4918-93fb-d2bc4880f44b
317,2024-10-15 06:46:12,Audífonos,Accesorios,562.88,4,2251.52,Centro,58ceb982-0270-4d3f-bee2-a9926782bc43
318,2025-02-26 01:11:08,Bocina,Audio,805.9,1,805.9,Oeste,a98360f4-d42b-4847-9cc5-16d4b100ffca
319,2024-06-25 08:15:23,Tablet,Electrónica,1280.53,5,6402.65,Norte,5f86f989-762c-47ac-932d-edaa151094fe
320,2024-07-02 02:50:38,Tablet,Electrónica,736.71,5,3683.55,Este,13f84d88-15a1-408d-81d0-a45c66c73717
321,2025-06-19 12:57:20,Webcam,Accesorios,1447.51,2,2895.02,Norte,15035486-6076-4241-8531-d55302393cc5
322,2025-01-23 20:50:40,Cargador,Accesorios,168.54,2,337.08,Oeste,d36c32ba-6cc8-4b47-94d4-b24217011eb4
323,2024-11-07 21:02:59,Webcam,Accesorios,969.81,1,969.81,Sur,d968adb6-835b-4938-a2c4-4a507d9a18bb
324,2024-09-04 12:29:13,Laptop,Electrónica,487.51,2,975.02,Norte,1fea69cc-04ac-4c31-b0ae-6f708ca9e405
325,2024-07-26 01:38:57,Tablet,Electrónica,71.39,5,356.95,Sur,caffdcdb-a881-43f7-a2c2-fbfb314034ee
326,2024-07-21 19:20:38,Bocina,Audio,852.85,2,1705.7,Centro,93a060bc-15f2-46a0-b91f-20176928802c
327,2025-03-24 05:29:31,Teléfono,Electrónica,383.32,3,1149.96,Norte,ec232d8d-e974-4b3f-9e9b-20aa86a47507
328,2025-06-25 00:09:04,Cargador,Accesorios,321.26,5,1606.3,Centro,7003b705-ee36-473e-885e-664c1cadddcb
329,2024-07-22 17:02:16,Monitor,Electrónica,689.75,2,1379.5,Oeste,7c896602-0eb0-478b-88ea-9b6ba72f7340
330,2024-09-23 13:45:59,Cargador,Accesorios,401.85,2,803.7,Este,ec5a1733-7cea-4f79-b94e-3a046e726185
331,2025-06-15 13:13:26,Teléfono,Electrónica,684.86,3,2054.58,Centro,ae93a8c7-e8c1-4ac3-b909-277129651c79
332,2025-03-29 02:36:21,Webcam,Accesorios,724.0,2,1448.0,Norte,952a1da9-33f1-4017-a6b1-08e8fe0da89b
333,2025-02-14 22:20:43,Tablet,Electrónica,925.3,4,3701.2,Este,d8dc528a-f5a6-4dd6-a938-02dd3c85f37a
334,2024-10-10 20:32:41,Bocina,Audio,241.69,3,725.07,Sur,9e4b1be6-e8a6-4891-8c36-bb3ec1f7fea2
335,2025-01-22 19:29:29,Laptop,Electrónica,875.98,5,4379.9,Sur,9aec308b-d153-46a6-a1bc-f031e97ba41d
336,2025-01-05 23:35:12,Bocina,Audio,443.7,4,1774.8,Este,83b1f3b8-bd0e-480e-90a3-cf5edcb2d77f
337,2025-06-10 13:53:18,Bocina,Audio,522.52,5,2612.6,Oeste,cc1e42d3-a029-4a4e-98ae-f70e8faa56e2
338,2025-05-09 11:48:54,Cargador,Accesorios,834.61,3,2503.83,Centro,73405477-7205-44f9-94b2-f32c31be986f
339,2025-06-11 22:06:49,Audífonos,Accesorios,1117.17,3,3351.51,Este,5206c1eb-604d-4093-b32a-91d662128133
340,2024-09-21 04:38:03,Cargador,Accesorios,1153.34,3,3460.02,Este,4f17197a-dfda-4331-8b38-1f029a377089
341,2025-06-02 23:37:26,Teléfono,Electrónica,417.97,1,417.97,Este,ffa6c890-b2b6-4992-8d2a-f861488a4f0e
342,2025-03-02 20:47:27,Tablet,Electrónica,542.7,3,1628.1,Centro,0f48aca2-43fb-47e7-98dc-7b211650bcd0
343,2024-12-25 00:26:35,Laptop,Electrónica,39.33,3,117.99,Norte,77a85c73-908c-4ceb-a216-6dad675df255
344,2024-12-23 02:54:15,Teclado,Accesorios,676.07,1,676.07,Norte,9d952e33-88a4-41fb-8785-e4829ca473ca
345,2024-10-22 04:20:54,Cargador,Accesorios,1389.79,2,2779.58,Centro,78f948b9-96d1-44f3-ba60-05c996da0d31
346,2025-05-10 20:34:04,Teclado,Accesorios,695.64,3,2086.92,Norte,1c2e85f1-b54a-44a7-9c34-ca27bd589214
347,2024-06-25 00:54:14,Tablet,Electrónica,65.36,1,65.36,Norte,8b73c373-23f3-4371-b3a0-71797069f1a3
348,2024-09-12 13:27:25,Teclado,Accesorios,1386.65,1,1386.65,Este,55ba3397-3053-4382-b695-d9834208b78a
349,2024-11-23 09:24:23,Audífonos,Accesorios,1397.32,3,4191.96,Centro,c85d93cf-024f-4be0-97f8-0fb06b653600
350,2025-03-18 22:52:17,Mouse,Accesorios,417.63,3,1252.89,Oeste,58cfcfb5-c111-41d5-b398-7f34785a3c52
351,2024-10-10 16:05:11,Laptop,Electrónica,1161.99,4,4647.96,Oeste,5331f1a1-22fc-47c7-a315-b88d51107930
352,2025-02-13 23:16:30,Webcam,Accesorios,589.49,4,2357.96,Oeste,6fe314f0-dcd0-4069-91e0-c8e1d2853530
353,2025-04-24 19:59:07,Laptop,Electrónica,333.73,3,1001.19,Norte,b786e954-6df2-439c-8fd1-91a6f8de43f6
354,2025-04-05 18:23:42,Teléfono,Electrónica,1227.8,2,2455.6,Norte,c8d796c5-6116-4dc6-bb3a-ea846957b048
355,2025-05-02 06:27:15,Bocina,Audio,1174.55,5,5872.75,Sur,45180b33-4cce-4bc7-8fc7-fcf499f75cdf
356,2024-10-10 15:13:10,Teléfono,Electrónica,648.02,2,1296.04,Este,1492e167-787c-4dc3-be56-6d2665220e91
357,2025-04-19 05:28:47,Monitor,Electrónica,1301.09,1,1301.09,Oeste,a9c98090-cc23-4c23-bb6b-e546e3ee467f
358,2025-04-19 02:21:26,Mouse,Accesorios,206.25,4,825.0,Sur,8cd7eeb8-075c-4567-adc8-3e4b7176e1e4
359,2025-04-03 01:33:08,Bocina,Audio,1287.74,5,6438.7,Sur,04459e1b-b92e-420a-9486-edeb11765bd5
360,2024-08-08 19:28:23,Teclado,Accesorios,1497.77,2,2995.54,Este,a42fb5fc-bfb3-43db-94f6-bde46812de5d
361,2025-02-18 13:04:02,Audífonos,Accesorios,513.5,5,2567.5,Sur,d6b951b6-80eb-4b70-b78d-3b915d591bb8
362,2025-01-02 06:18:14,Teclado,Accesorios,664.47,4,2657.88,Centro,0bf9e33b-50c0-4a61-963c-2ac680cd2bb1
363,2025-04-28 10:44:54,Webcam,Accesorios,1114.96,5,5574.8,Norte,735719cc-196c-42de-9c24-dc5c06fa9566
364,2024-08-09 17:27:04,Teléfono,Electrónica,853.37,5,4266.85,Oeste,c01e88aa-65f9-456f-a02a-3fee51c7c188
365,2024-11-07 00:16:43,Monitor,Electrónica,1072.4,2,2144.8,Este,35473966-7477-49a9-8c4f-9cd6862f3498
366,2025-01-06 19:54:49,Teléfono,Electrónica,1024.15,4,4096.6,Norte,65d0830e-6480-4c4f-a2cd-4ede00fa3800
367,2024-09-10 22:49:14,Audífonos,Accesorios,790.43,5,3952.15,Sur,44c58fa6-0f8b-494f-8172-a38d9f9f7d55
368,2024-07-05 16:09:55,Teléfono,Electrónica,1200.51,1,1200.51,Sur,ae73eaea-83cd-469b-9a57-d1812584bbb5
369,2025-05-14 07:06:16,Cargador,Accesorios,292.97,3,878.91,Oeste,74db674d-0a62-4f1e-8085-af0b92ad5030
370,2024-11-03 00:58:24,Tablet,Electrónica,934.3,3,2802.9,Este,990af0ea-4dbf-4b33-95d9-8077d59f0f12
371,2024-11-15 07:46:32,Cargador,Accesorios,690.43,4,2761.72,Sur,c0131d1b-425d-427b-b86a-3fbdd613e805
372,2024-09-06 00:23:58,Mouse,Accesorios,933.51,4,3734.04,Norte,6f615f79-c254-468e-954d-bcd55ea34a7f
373,2025-02-19 23:15:34,Mouse,Accesorios,711.8,4,2847.2,Este,c7c040cc-d025-4924-a73e-c6d38c1bfe19
374,2025-04-13 04:47:07,Teclado,Accesorios,423.02,5,2115.1,Norte,41e19d91-50e4-4571-aa15-0b474650848b
375,2025-03-16 16:08:59,Cargador,Accesorios,686.7,3,2060.1,Norte,5cccdd95-8bcc-4b98-975d-855642e3493a
376,2024-11-04 15:41:27,Monitor,Electrónica,295.43,5,1477.15,Sur,57ccef8b-0c43-420d-8101-29770d67fdf1
377,2025-02-13 14:46:36,Cargador,Accesorios,1435.39,3,4306.17,Oeste,55a27d54-9d4b-4988-b50b-83a74f2f8d5c
378,2025-03-16 01:49:17,Cargador,Accesorios,444.27,1,444.27,Sur,f994a702-5e5d-487e-86b1-06db8529aaf4
379,2025-05-23 08:42:02,Audífonos,Accesorios,828.69,3,2486.07,Este,df6b1aa0-84de-4b60-b51c-a489c83db034
380,2025-06-10 08:43:09,Teclado,Accesorios,1157.19,3,3471.57,Este,06fbee15-7490-4058-aeac-ae2f2829a674
381,2025-06-06 21:34:08,Laptop,Electrónica,1401.57,4,5606.28,Sur,8c74f12f-74dd-4863-8470-7f43e09ad815
382,2025-04-03 04:03:03,Teclado,Accesorios,900.86,3,2702.58,Centro,8a939ad9-ae3b-41cf-ba3f-75aa6d247960
383,2024-08-17 20:48:26,Teclado,Accesorios,572.32,4,2289.28,Sur,e2be51d3-fd1a-4080-bf33-6f8ab39f67fe
384,2024-10-15 08:13:57,Bocina,Audio,1125.61,5,5628.05,Norte,fdb16b36-0d4f-44dc-8eda-c4dc5cf5c144
385,2024-07-02 10:23:55,Webcam,Accesorios,322.34,5,1611.7,Centro,4da8af8a-a62c-4384-ac18-2aaefe08dbce
386,2025-03-25 00:25:16,Laptop,Electrónica,122.62,2,245.24,Norte,40ea17f9-7e38-4edd-b997-c807033028fe
387,2025-02-01 20:58:38,Cargador,Accesorios,896.04,1,896.04,Este,60eb9753-f424-4f20-b132-d4f7928b2f14
388,2025-03-19 15:09:53,Tablet,Electrónica,1055.14,4,4220.56,Centro,8c0b8804-afb0-4cf7-a552-2b3ed5971bd1
389,2025-01-09 04:18:19,Tablet,Electrónica,886.42,1,886.42,Este,e720d8a4-f85a-4bdc-8dbb-265fe406890d
390,2025-03-15 19:13:28,Laptop,Electrónica,51.02,4,204.08,Sur,46f5ac4b-b254-48f7-a6ed-46b36e91f0d5
391,2025-05-05 12:51:44,Laptop,Electrónica,446.13,3,1338.39,Centro,da8e50dc-ecdc-4399-ab4d-919ff15d7ca4
392,2024-07-10 01:57:09,Mouse,Accesorios,246.85,5,1234.25,Centro,f0595a15-75a0-431d-8c4c-5d9f7840c172
393,2024-08-16 07:10:00,Webcam,Accesorios,210.57,1,210.57,Oeste,283f83c7-a7f9-45ec-a021-df99769bba55
394,2025-01-09 15:13:19,Teléfono,Electrónica,936.56,4,3746.24,Centro,d683d4f6-664e-4592-8135-b9a021a2ba23
395,2024-12-04 16:38:50,Webcam,Accesorios,1246.58,5,6232.9,Centro,7b868e57-67e0-4a85-80de-203b814d2607
396,2024-08-10 22:47:07,Teléfono,Electrónica,1192.93,1,1192.93,Norte,1fbc5677-e30d-4ebd-b648-7a9677d6de45
397,2025-04-25 04:20:10,Cargador,Accesorios,336.18,1,336.18,Sur,44d9d753-e9c6-4a3d-be53-48cb2d5f8e04
398,2025-04-16 20:38:49,Laptop,Electrónica,99.8,3,299.4,Sur,bb94e11d-bcb4-41bb-b13c-253ebdf604e0
399,2025-03-25 08:31:31,Laptop,Electrónica,601.08,2,1202.16,Norte,6111c22b-496d-4aab-8a6d-42e2a95c9ef2
400,2024-10-28 14:23:11,Audífonos,Accesorios,567.29,4,2269.16,Este,ce26fa07-1409-4700-8bef-ddd35b9d8283
401,2024-07-08 16:17:40,Monitor,Electrónica,1464.04,5,7320.2,Norte,5dbf5811-262c-46bf-9d8b-41dcaaf1437d
402,2024-07-22 15:37:34,Bocina,Audio,195.74,2,391.48,Norte,caca0dba-9fa4-4677-b54d-4d7f147dec4f
403,2025-04-09 07:28:29,Mouse,Accesorios,336.35,2,672.7,Sur,2b613fbc-0654-4bad-9654-66751e92c890
404,2025-02-20 11:40:02,Teclado,Accesorios,1087.18,3,3261.54,Centro,a73a41c6-ab90-4588-9e6c-8792ed69f17c
405,2025-02-19 23:26:35,Webcam,Accesorios,1261.33,5,6306.65,Este,b9fb63d1-3967-4842-a108-c068718aac18
406,2024-07-15 15:10:08,Webcam,Accesorios,894.18,4,3576.72,Norte,f86f6626-04b9-471e-b785-c2a2fb23a675
407,2024-12-23 11:09:40,Mouse,Accesorios,768.7,2,1537.4,Centro,99d4d189-d6d3-4f50-b172-079c8b1c2a00
408,2025-04-05 02:45:12,Teléfono,Electrónica,436.4,3,1309.2,Norte,fe46b536-ac60-4609-8f41-eabb6c9dbeb4
